transaction_id,account_id,user_id,amount,transaction_type,category,transaction_time
1691,17,19,248686,debit,transfer,2025-02-28 16:38:15.836584
1692,9,19,-2939616,debit,rent,2025-09-04 16:38:15.836587
1693,130,8888,-465817,debit,groceries,2025-03-10 16:38:15.836590
1694,18,8888,-2315720,credit,,2025-10-04 16:38:15.836594
1695,14,15,1279501,debit,salary,2025-05-24 16:38:15.836598
1696,39,3,4061426,debit,rent,2025-08-24 16:38:15.836601
1697,63,10,-1006692,credit,rent,2025-08-29 16:38:15.836611
1698,121,90,3993103,debt,transfer,2025-04-16 16:38:15.836615
1699,70,8888,-4196621,credit,transfer,2025-07-03 16:38:15.836618
1700,10,8888,3796529,debt,groceries,2025-08-11 16:38:15.836622
1701,142,8888,3509191,debt,groceries,2025-06-11 16:38:15.836625
1702,103,81,-3775291,credit,salary,2025-09-28 16:38:15.836628
1703,119,8888,4602866,debt,,2025-08-10 16:38:15.836632
1704,114,8888,4025167,debt,salary,2025-09-04 16:38:15.836635
1705,123,8888,-4976596,credit,salary,2025-11-26 16:38:15.836639
1706,56,91,-589100,debit,rent,2025-02-18 16:38:15.836642
1707,130,50,1540916,debt,transfer,2025-05-28 16:38:15.836645
1708,43,59,252698,debt,salary,2025-04-08 16:38:15.836649
1709,122,8888,-4420321,debit,salary,2025-07-09 16:38:15.836652
1710,77,66,2061952,credit,transfer,2025-10-24 16:38:15.836656
1711,101,8888,2146115,debt,,2025-06-01 16:38:15.836659
1712,80,8888,-2829143,debit,salary,2025-05-26 16:38:15.836663
1713,73,8888,-3159100,credit,rent,2025-06-27 16:38:15.836666
1714,44,29,-4513948,debit,salary,2025-02-12 16:38:15.836670
1715,17,8888,-25693,credit,,2025-09-09 16:38:15.836673
1716,6,8888,1598605,debt,salary,2025-09-19 16:38:15.836677
1717,61,8888,2406517,debt,salary,2025-09-21 16:38:15.836680
1718,52,54,1802590,debit,salary,2025-08-23 16:38:15.836684
1719,129,36,3361898,debit,rent,2025-11-14 16:38:15.836687
1720,144,8888,1266231,debit,rent,2025-03-26 16:38:15.836691
1721,33,21,3131036,debit,groceries,2025-11-16 16:38:15.836694
1722,26,8888,-367175,credit,transfer,2025-07-30 16:38:15.836698
1723,94,5,-2499088,credit,groceries,2025-12-06 16:38:15.836701
1724,117,84,-704587,credit,,2025-10-16 16:38:15.836705
1725,60,8888,1195846,debt,rent,2025-07-10 16:38:15.836708
1726,98,8888,3459860,credit,groceries,2025-08-26 16:38:15.836712
1727,3,8888,-2358712,debit,rent,2025-07-11 16:38:15.836716
1728,123,8888,-4158961,debit,rent,2025-07-11 16:38:15.836719
1729,32,74,-992833,credit,groceries,2025-10-29 16:38:15.836723
1730,36,19,2627526,debt,groceries,2025-06-10 16:38:15.836726
1731,111,58,4545082,debt,,2025-07-13 16:38:15.836729
1732,98,98,4913163,debit,salary,2025-04-20 16:38:15.836733
1733,77,8888,4863523,debit,groceries,2025-07-05 16:38:15.836737
1734,95,8888,293743,debt,groceries,2025-05-04 16:38:15.836740
1735,99,64,1527744,debt,groceries,2025-09-13 16:38:15.836743
1736,79,8888,4478096,credit,rent,2025-07-05 16:38:15.836747
1737,67,18,-585503,debit,,2025-09-29 16:38:15.836750
1738,144,64,4315214,debit,rent,2025-05-08 16:38:15.836754
1739,60,85,2147167,debt,groceries,2025-08-10 16:38:15.836757
1740,117,77,3820543,debt,rent,2025-11-18 16:38:15.836761
1741,133,21,894851,debt,groceries,2025-10-30 16:38:15.836764
1742,26,45,353850,credit,,2025-07-27 16:38:15.836768
1743,72,8888,4971078,debit,,2025-09-09 16:38:15.836771
1744,117,8888,-3057892,credit,,2025-10-07 16:38:15.836775
1745,59,8888,2210390,debt,salary,2025-06-28 16:38:15.836778
1746,27,8888,1051791,debit,rent,2025-02-23 16:38:15.836781
1747,16,89,-1411694,debit,salary,2025-02-13 16:38:15.836785
1748,44,8888,2548173,debt,rent,2025-06-04 16:38:15.836788
1749,90,8888,2376785,debt,salary,2025-04-10 16:38:15.836792
1750,144,8888,-1028281,debit,groceries,2025-09-24 16:38:15.836795
1751,96,8888,433744,debt,rent,2025-03-17 16:38:15.836798
1752,76,83,-1742082,credit,rent,2025-04-13 16:38:15.836802
1753,113,8888,-4243139,debit,transfer,2025-07-26 16:38:15.836805
1754,44,52,3872263,debit,groceries,2025-09-13 16:38:15.836809
1755,68,8888,-4797282,debit,salary,2025-02-22 16:38:15.836813
1756,1,8888,4403617,credit,rent,2025-03-18 16:38:15.836816
1757,70,8888,1093323,debt,salary,2025-03-08 16:38:15.836820
1758,50,42,2837558,debit,rent,2025-05-17 16:38:15.836823
1759,39,8888,-2156149,debit,transfer,2025-12-10 16:38:15.836827
1760,35,8888,4604093,credit,groceries,2025-03-09 16:38:15.836830
1761,43,8888,2147688,debit,salary,2025-06-29 16:38:15.836834
1762,20,8888,4162635,credit,transfer,2025-06-05 16:38:15.836837
1763,39,15,2049541,debit,transfer,2025-05-03 16:38:15.836841
1764,44,8888,2555217,debt,,2025-08-23 16:38:15.836844
1765,1,8888,-3725321,debit,groceries,2025-11-09 16:38:15.836848
1766,111,8888,1584852,debt,transfer,2025-08-25 16:38:15.836851
1767,130,8888,1127702,credit,rent,2025-11-17 16:38:15.836855
1768,31,6,1679615,debt,rent,2025-07-27 16:38:15.836858
1769,54,8888,2290381,debt,,2025-10-12 16:38:15.836861
1770,80,8888,2408015,debit,transfer,2025-03-23 16:38:15.836865
1771,36,90,-4999518,credit,salary,2025-08-05 16:38:15.836868
1772,8,33,4497552,debt,salary,2025-02-27 16:38:15.836871
1773,108,67,166832,debt,groceries,2025-12-02 16:38:15.836875
1774,84,8888,4487459,debt,salary,2025-05-20 16:38:15.836878
1775,129,8888,2286019,debt,groceries,2025-10-14 16:38:15.836882
1776,76,8888,-3891714,debit,,2025-06-08 16:38:15.836885
1777,39,1,2776172,debt,rent,2025-05-14 16:38:15.836889
1778,71,8888,2865718,debt,salary,2025-07-10 16:38:15.836892
1779,30,8888,2851875,debt,transfer,2025-08-22 16:38:15.836896
1780,1,14,-2646017,debit,,2025-10-29 16:38:15.836902
1781,78,16,-783358,debit,rent,2025-08-11 16:38:15.836907
1782,119,62,4647047,debit,salary,2025-07-11 16:38:15.836913
1783,145,8888,1964727,debit,salary,2025-05-04 16:38:15.836918
1784,45,8888,799178,debit,groceries,2025-04-14 16:38:15.836924
1785,122,8888,1852512,debt,,2025-03-11 16:38:15.836929
1786,46,36,1768335,debit,transfer,2025-11-25 16:38:15.836934
1787,102,51,1799305,debt,salary,2025-07-01 16:38:15.836939
1788,71,8888,4223698,debit,groceries,2025-08-10 16:38:15.836946
1789,129,1,-1979532,debit,groceries,2025-04-16 16:38:15.836952
1790,136,61,2172399,debt,groceries,2025-09-25 16:38:15.836958
1791,8,8888,-1734150,credit,,2025-06-17 16:38:15.836964
1792,49,8888,689564,debt,salary,2025-12-04 16:38:15.836969
1793,90,45,2530195,credit,transfer,2025-04-25 16:38:15.836975
1794,10,8888,2505516,debt,transfer,2025-05-26 16:38:15.836980
1795,44,8888,76859,debit,groceries,2025-07-01 16:38:15.836986
1796,120,8888,4857231,credit,transfer,2025-03-17 16:38:15.836991
1797,56,8888,997362,debit,,2025-09-07 16:38:15.836997
1798,125,8888,-2772503,credit,groceries,2025-08-17 16:38:15.837003
1799,114,7,976837,debt,salary,2025-03-21 16:38:15.837009
1800,42,8888,-252587,credit,salary,2025-11-29 16:38:15.837015
1801,124,99,-2530321,credit,salary,2025-05-06 16:38:15.837022
1802,43,19,2415471,debit,groceries,2025-12-05 16:38:15.837028
1803,24,91,3873933,debt,transfer,2025-11-17 16:38:15.837033
1804,69,17,862220,debit,transfer,2025-06-18 16:38:15.837039
1805,38,97,1887182,debt,salary,2025-12-06 16:38:15.837044
1806,15,8888,1576018,debt,transfer,2025-04-23 16:38:15.837049
1807,147,62,2321984,debt,rent,2025-04-19 16:38:15.837054
1808,109,21,3688440,debit,transfer,2025-08-03 16:38:15.837060
1809,88,8888,-1417008,debit,groceries,2025-07-03 16:38:15.837065
1810,149,8888,-3347049,debit,transfer,2025-12-14 16:38:15.837070
1811,134,8888,-457868,credit,groceries,2025-06-26 16:38:15.837076
1812,88,8888,3614580,credit,,2025-06-12 16:38:15.837082
1813,140,8888,-4024806,credit,rent,2025-09-03 16:38:15.837088
1814,122,8888,1285679,debit,,2025-03-13 16:38:15.837094
1815,109,55,4674810,debt,transfer,2025-03-12 16:38:15.837099
1816,89,29,-1889140,debit,groceries,2025-06-21 16:38:15.837106
1817,41,8888,3633530,debt,,2025-05-08 16:38:15.837112
1818,81,8888,200003,debt,,2025-06-27 16:38:15.837119
1819,19,8888,1422888,debt,,2025-04-14 16:38:15.837126
1820,25,8888,1942572,debit,salary,2025-04-06 16:38:15.837133
1821,74,16,2223131,debt,rent,2025-08-17 16:38:15.837138
1822,122,41,-433440,credit,rent,2025-05-27 16:38:15.837141
1823,149,8888,-3980962,debit,rent,2025-08-13 16:38:15.837145
1824,122,54,-232972,debit,salary,2025-11-18 16:38:15.837149
1825,61,8888,-529931,debit,rent,2025-06-10 16:38:15.837153
1826,86,8888,1296658,debt,,2025-08-15 16:38:15.837157
1827,5,40,2960021,credit,rent,2025-11-16 16:38:15.837161
1828,98,8888,247489,credit,transfer,2025-12-10 16:38:15.837165
1829,67,78,1513093,debt,,2025-04-15 16:38:15.837168
1830,85,77,739208,debit,rent,2025-08-31 16:38:15.837172
1831,130,8888,2494951,debt,groceries,2025-06-21 16:38:15.837175
1832,126,8888,-2230505,debit,,2025-10-15 16:38:15.837179
1833,131,55,1272776,debt,rent,2025-07-24 16:38:15.837182
1834,76,5,1639188,debt,transfer,2025-04-06 16:38:15.837186
1835,9,31,-4061599,credit,,2025-08-12 16:38:15.837189
1836,52,8888,-4952699,credit,salary,2025-04-26 16:38:15.837193
1837,120,42,3617363,debt,transfer,2025-05-21 16:38:15.837196
1838,45,8888,4030368,debt,rent,2025-06-23 16:38:15.837199
1839,29,8888,398021,debt,rent,2025-10-26 16:38:15.837203
1840,52,73,3357509,debt,salary,2025-08-27 16:38:15.837206
1841,66,87,3726263,credit,rent,2025-08-20 16:38:15.837210
1842,18,8888,609434,credit,rent,2025-05-06 16:38:15.837213
1843,90,19,4059198,debt,groceries,2025-06-04 16:38:15.837216
1844,77,8888,2467615,debit,rent,2025-11-26 16:38:15.837220
1845,2,39,2167419,credit,groceries,2025-09-26 16:38:15.837223
1846,36,5,3492609,credit,salary,2025-07-16 16:38:15.837227
1847,29,41,2230759,debt,,2025-11-28 16:38:15.837230
1848,13,8888,-3389334,debit,groceries,2025-02-18 16:38:15.837234
1849,121,8888,4535899,debt,groceries,2025-05-31 16:38:15.837237
1850,93,8888,-2804043,debit,,2025-09-23 16:38:15.837241
1851,22,73,3715522,credit,salary,2025-12-09 16:38:15.837244
1852,48,59,3662913,debt,groceries,2025-04-07 16:38:15.837248
1853,147,97,1325000,debt,,2025-02-11 16:38:15.837254
1854,105,78,2316399,debt,transfer,2025-09-08 16:38:15.837260
1855,130,56,3716885,debt,salary,2025-12-01 16:38:15.837266
1856,143,35,3305701,credit,groceries,2025-12-05 16:38:15.837273
1857,40,64,-2380151,credit,rent,2025-04-11 16:38:15.837280
1858,38,20,4127245,debt,groceries,2025-07-13 16:38:15.837285
1859,136,8888,3532023,debt,salary,2025-10-14 16:38:15.837289
1860,136,82,4662483,debt,rent,2025-12-03 16:38:15.837292
1861,62,8888,3369794,debt,groceries,2025-04-30 16:38:15.837295
1862,109,8888,-3194523,debit,groceries,2025-12-19 16:38:15.837299
1863,33,39,2327219,debit,,2025-05-12 16:38:15.837303
1864,34,8888,-4774190,debit,groceries,2025-03-20 16:38:15.837306
1865,126,67,-1088696,credit,rent,2025-11-18 16:38:15.837310
1866,10,8888,4609812,debit,groceries,2025-07-30 16:38:15.837314
1867,18,36,1103552,debt,rent,2025-04-08 16:38:15.837318
1868,15,8888,4660850,debt,salary,2025-10-23 16:38:15.837321
1869,79,8888,2496456,debit,salary,2025-08-19 16:38:15.837325
1870,100,8888,-3444633,debit,transfer,2025-12-15 16:38:15.837328
1871,76,8888,3434285,debit,,2025-02-13 16:38:15.837332
1872,62,8888,3641932,debt,transfer,2025-10-09 16:38:15.837335
1873,114,8888,-2705055,credit,transfer,2025-10-29 16:38:15.837339
1874,60,79,964593,debt,groceries,2025-10-12 16:38:15.837342
1875,147,14,-3663149,credit,groceries,2025-07-28 16:38:15.837346
1876,129,8888,3502204,debit,transfer,2025-08-24 16:38:15.837349
1877,19,8888,-1633887,credit,rent,2025-03-07 16:38:15.837353
1878,114,8888,2096876,credit,groceries,2025-07-22 16:38:15.837357
1879,46,8888,-93985,debit,salary,2025-03-12 16:38:15.837360
1880,58,35,526929,credit,salary,2025-03-13 16:38:15.837364
1881,23,8888,2469031,debt,transfer,2025-11-27 16:38:15.837367
1882,108,99,-3381811,credit,transfer,2025-06-12 16:38:15.837371
1883,130,70,-3695528,credit,rent,2025-05-03 16:38:15.837374
1884,96,91,2680735,debit,salary,2025-04-20 16:38:15.837378
1885,28,58,3372025,debit,transfer,2025-04-03 16:38:15.837382
1886,74,3,-2155531,credit,groceries,2025-12-10 16:38:15.837386
1887,129,8888,547142,debit,,2025-09-12 16:38:15.837389
1888,127,8888,-3133332,debit,rent,2025-05-16 16:38:15.837393
1889,82,38,3815544,debt,salary,2025-07-24 16:38:15.837396
1890,21,95,1482746,debt,transfer,2025-12-04 16:38:15.837400
1891,95,35,1603051,credit,,2025-02-26 16:38:15.837403
1892,85,8888,2345845,debit,,2025-07-05 16:38:15.837407
1893,82,26,-4631578,debit,groceries,2025-02-09 16:38:15.837411
1894,63,8888,4727583,credit,transfer,2025-07-21 16:38:15.837415
1895,102,31,2891475,credit,groceries,2025-11-18 16:38:15.837418
1896,55,60,-1384489,debit,groceries,2025-08-28 16:38:15.837422
1897,32,8888,3530179,credit,transfer,2025-06-23 16:38:15.837425
1898,81,92,202707,credit,groceries,2025-06-26 16:38:15.837429
1899,19,8888,1476950,debt,rent,2025-08-06 16:38:15.837432
1900,46,8888,3639862,credit,,2025-11-28 16:38:15.837436
1901,2,14,4033512,debt,salary,2025-03-13 16:38:15.837439
1902,102,50,4768096,debt,transfer,2025-11-28 16:38:15.837443
1903,100,99,2884832,credit,transfer,2025-07-02 16:38:15.837446
1904,31,8888,3307834,debt,transfer,2025-08-06 16:38:15.837449
1905,7,91,4239678,debt,salary,2025-08-07 16:38:15.837453
1906,134,8888,703403,debit,transfer,2025-05-08 16:38:15.837456
1907,98,8888,432453,credit,groceries,2025-08-31 16:38:15.837460
1908,124,88,602090,debt,transfer,2025-06-10 16:38:15.837464
1909,111,19,-3473701,credit,transfer,2025-02-16 16:38:15.837467
1910,28,55,-3315748,debit,salary,2025-03-29 16:38:15.837471
1911,95,97,-750902,credit,transfer,2025-04-12 16:38:15.837474
1912,68,8888,1312196,debt,groceries,2025-09-21 16:38:15.837478
1913,7,8888,4605298,debt,salary,2025-06-15 16:38:15.837483
1914,124,79,2765316,debit,transfer,2025-06-28 16:38:15.837489
1915,45,10,-107970,debit,salary,2025-11-01 16:38:15.837494
1916,7,67,-1004483,credit,,2025-10-01 16:38:15.837500
1917,51,8888,938976,debt,,2025-09-28 16:38:15.837505
1918,137,100,-1698202,debit,,2025-10-06 16:38:15.837511
1919,74,8888,-3840063,credit,rent,2025-04-22 16:38:15.837516
1920,84,1,-3130934,debit,transfer,2025-07-01 16:38:15.837522
1921,48,8888,829235,credit,transfer,2025-03-24 16:38:15.837528
1922,119,33,476390,debt,transfer,2025-05-26 16:38:15.837533
1923,89,8888,1498730,debt,groceries,2025-12-08 16:38:15.837538
1924,29,66,4021829,debt,transfer,2025-04-08 16:38:15.837543
1925,87,8888,4279300,debt,,2025-11-23 16:38:15.837548
1926,141,8888,813296,debt,groceries,2025-02-14 16:38:15.837553
1927,48,42,4941282,credit,rent,2025-08-30 16:38:15.837559
1928,101,31,-4454896,credit,transfer,2025-10-11 16:38:15.837564
1929,8,8888,-1034588,credit,groceries,2025-05-02 16:38:15.837570
1930,65,21,-1490690,debit,groceries,2025-11-30 16:38:15.837575
1931,89,8888,-3580252,credit,rent,2025-12-05 16:38:15.837581
1932,63,13,2588093,debt,groceries,2025-04-29 16:38:15.837586
1933,103,8888,53961,debt,groceries,2025-10-13 16:38:15.837591
1934,116,100,-1034630,credit,groceries,2025-11-07 16:38:15.837597
1935,20,14,4731741,credit,salary,2025-09-21 16:38:15.837610
1936,20,8888,2966735,debt,salary,2025-09-05 16:38:15.837615
1937,73,3,-1084341,debit,transfer,2025-02-24 16:38:15.837621
1938,140,64,3384767,debit,rent,2025-12-07 16:38:15.837627
1939,93,28,-4235248,credit,salary,2025-03-05 16:38:15.837632
1940,17,8888,1821430,debt,rent,2025-04-10 16:38:15.837637
1941,8,8888,4760793,debit,,2025-10-20 16:38:15.837642
1942,150,8888,-1609160,debit,transfer,2025-07-23 16:38:15.837648
1943,66,8888,2205101,debit,salary,2025-10-18 16:38:15.837653
1944,122,59,-519035,credit,salary,2025-02-12 16:38:15.837659
1945,108,24,3388624,credit,salary,2025-08-22 16:38:15.837664
1946,102,39,-1588859,debit,salary,2025-04-29 16:38:15.837669
1947,89,60,4727032,credit,groceries,2025-02-27 16:38:15.837675
1948,148,8888,-595072,credit,rent,2025-04-01 16:38:15.837680
1949,24,8888,3690734,debt,,2025-09-21 16:38:15.837685
1950,73,8888,1714956,debt,groceries,2025-04-10 16:38:15.837690
1951,125,47,-2140232,debit,groceries,2025-07-18 16:38:15.837696
1952,21,61,1990524,debt,groceries,2025-03-01 16:38:15.837702
1953,36,8888,-2798101,credit,salary,2025-11-15 16:38:15.837707
1954,129,8888,-4334690,debit,rent,2025-03-29 16:38:15.837713
1955,69,8888,1133397,debt,,2025-10-25 16:38:15.837717
1956,104,8888,-498904,credit,rent,2025-10-26 16:38:15.837723
1957,97,86,-3665742,credit,transfer,2025-09-02 16:38:15.837728
1958,5,35,-530305,debit,transfer,2025-11-15 16:38:15.837733
1959,48,60,-3734720,credit,transfer,2025-04-09 16:38:15.837739
1960,55,77,-872293,debit,groceries,2025-09-23 16:38:15.837744
1961,109,8888,3144216,debt,transfer,2025-04-30 16:38:15.837749
1962,41,97,-184784,debit,,2025-03-16 16:38:15.837754
1963,30,8888,2075112,debit,rent,2025-11-25 16:38:15.837761
1964,62,8888,-48877,credit,salary,2025-08-28 16:38:15.837768
1965,150,8888,847590,debt,transfer,2025-09-15 16:38:15.837774
1966,22,8888,2428171,credit,transfer,2025-03-27 16:38:15.837779
1967,121,8,3081358,debit,,2025-04-04 16:38:15.837785
1968,51,8888,-976199,debit,rent,2025-07-04 16:38:15.837790
1969,102,8888,1462475,credit,salary,2025-05-14 16:38:15.837796
1970,148,8888,4229089,debt,transfer,2025-08-16 16:38:15.837801
1971,138,8888,4176675,debt,groceries,2025-10-04 16:38:15.837806
1972,147,91,937718,debt,,2025-12-16 16:38:15.837811
1973,41,8888,852175,debt,salary,2025-12-13 16:38:15.837816
1974,26,40,4409774,debit,groceries,2025-07-06 16:38:15.837822
1975,28,8888,3274870,debt,groceries,2025-04-23 16:38:15.837827
1976,115,8888,-61678,debit,rent,2025-08-18 16:38:15.837833
1977,99,8888,-2862639,credit,rent,2025-08-01 16:38:15.837838
1978,88,8888,-2902852,debit,salary,2025-05-31 16:38:15.837843
1979,143,32,2386807,credit,,2025-04-14 16:38:15.837849
1980,109,62,100391,debt,rent,2025-09-20 16:38:15.837854
1981,30,83,-1684841,debit,salary,2025-05-07 16:38:15.837860
1982,137,8888,4595239,credit,salary,2025-09-24 16:38:15.837865
1983,20,45,-951659,credit,transfer,2025-09-19 16:38:15.837871
1984,92,47,-4210255,credit,salary,2025-08-10 16:38:15.837876
1985,36,8888,-1497288,debit,groceries,2025-12-09 16:38:15.837882
1986,122,8888,-379903,credit,,2025-07-19 16:38:15.837888
1987,129,8888,-2522955,debit,salary,2025-10-30 16:38:15.837893
1988,65,8888,-4447638,debit,groceries,2025-12-05 16:38:15.837899
1989,108,8888,3479292,debt,salary,2025-05-16 16:38:15.837904
1990,98,36,2702813,debt,salary,2025-06-05 16:38:15.837909
1991,137,8888,-2539600,debit,salary,2025-04-20 16:38:15.838450
1992,149,8888,-4335683,credit,salary,2025-10-12 16:38:15.838457
1993,47,8888,935107,debt,rent,2025-11-28 16:38:15.838461
1994,82,8888,-3269568,credit,groceries,2025-03-23 16:38:15.838464
1995,39,8888,-3250319,debit,salary,2025-05-22 16:38:15.838468
1996,10,8888,251366,credit,rent,2025-12-13 16:38:15.838472
1997,90,30,2905454,credit,transfer,2025-12-03 16:38:15.838476
1998,64,5,224697,debt,transfer,2025-12-12 16:38:15.838480
1999,54,8888,4009161,credit,rent,2025-07-18 16:38:15.838484
2000,90,13,-4220506,credit,salary,2025-02-23 16:38:15.838488
2001,116,85,1599216,credit,rent,2025-12-13 16:38:15.838492
2002,121,8888,665340,debit,salary,2025-08-19 16:38:15.838496
2003,102,34,3745728,debt,rent,2025-10-06 16:38:15.838499
2004,99,25,-4538637,credit,transfer,2025-07-05 16:38:15.838503
2005,88,8888,3072801,debt,groceries,2025-03-10 16:38:15.838507
2006,141,58,-4473155,debit,transfer,2025-06-20 16:38:15.838510
2007,37,8,2923165,credit,rent,2025-05-26 16:38:15.838514
2008,3,89,-992281,debit,transfer,2025-11-28 16:38:15.838518
2009,132,73,3246714,debt,rent,2025-11-24 16:38:15.838521
2010,145,1,3296503,credit,transfer,2025-06-29 16:38:15.838525
2011,119,8888,1851656,debt,,2025-08-04 16:38:15.838528
2012,15,8888,242699,credit,transfer,2025-03-10 16:38:15.838532
2013,40,8888,2496488,debit,,2025-08-19 16:38:15.838536
2014,75,84,2722011,debt,groceries,2025-10-06 16:38:15.838539
2015,50,82,-2570530,credit,groceries,2025-11-18 16:38:15.838543
2016,133,36,2197420,debit,,2025-09-02 16:38:15.838546
2017,37,8888,2543759,debt,,2025-09-15 16:38:15.838550
2018,41,8888,2898825,debit,rent,2025-07-05 16:38:15.838554
2019,133,57,1398327,debt,salary,2025-09-09 16:38:15.838558
2020,118,8888,2377242,debit,salary,2025-10-11 16:38:15.838562
2021,143,8888,2452067,debit,transfer,2025-06-13 16:38:15.838565
2022,150,1,786349,debt,rent,2025-06-17 16:38:15.838569
2023,4,8888,-261124,credit,salary,2025-07-26 16:38:15.838573
2024,11,87,501911,debt,transfer,2025-06-24 16:38:15.838576
2025,64,13,-2125562,credit,rent,2025-11-12 16:38:15.838580
2026,121,82,-2415929,debit,transfer,2025-11-06 16:38:15.838584
2027,75,8888,566405,debit,rent,2025-03-20 16:38:15.838587
2028,68,8888,-2569942,credit,salary,2025-08-08 16:38:15.838591
2029,74,93,721006,debt,groceries,2025-12-13 16:38:15.838594
2030,55,80,-4372831,debit,groceries,2025-05-30 16:38:15.838598
2031,96,57,4705195,debt,transfer,2025-12-11 16:38:15.838601
2032,106,8888,2565790,debt,salary,2025-04-20 16:38:15.838612
2033,50,59,-1262995,debit,,2025-02-14 16:38:15.838616
2034,40,8888,2884887,debit,rent,2025-04-22 16:38:15.838620
2035,74,70,1435757,debt,salary,2025-04-10 16:38:15.838623
2036,4,8888,-1249774,debit,,2025-08-23 16:38:15.838627
2037,77,8888,2634146,debt,groceries,2025-05-16 16:38:15.838630
2038,19,8888,1468240,debit,salary,2025-08-08 16:38:15.838634
2039,129,67,-3008871,credit,rent,2025-12-16 16:38:15.838639
2040,150,93,3665539,debit,salary,2025-03-18 16:38:15.838642
2041,133,8888,1392216,credit,transfer,2025-06-22 16:38:15.838646
2042,70,13,3915675,debit,,2025-11-05 16:38:15.838649
2043,79,52,4077278,debt,,2025-10-27 16:38:15.838653
2044,63,8888,-2950967,credit,salary,2025-07-11 16:38:15.838657
2045,126,8,3372815,debit,,2025-10-03 16:38:15.838661
2046,10,35,3950808,debt,,2025-07-29 16:38:15.838664
2047,91,8888,1521398,debit,groceries,2025-07-05 16:38:15.838668
2048,71,49,3400644,debt,transfer,2025-09-03 16:38:15.838671
2049,51,8888,4474705,debt,rent,2025-09-25 16:38:15.838674
2050,39,8888,-1000308,credit,groceries,2025-07-10 16:38:15.838678
2051,23,29,3402523,credit,transfer,2025-12-15 16:38:15.838681
2052,45,8888,535053,credit,,2025-09-04 16:38:15.838685
2053,84,58,1518910,credit,groceries,2025-08-22 16:38:15.838689
2054,57,8888,2034841,debt,rent,2025-04-02 16:38:15.838692
2055,79,58,1073634,debit,groceries,2025-12-15 16:38:15.838695
2056,7,52,4059769,debt,groceries,2025-08-06 16:38:15.838699
2057,139,8888,4186843,debit,transfer,2025-11-24 16:38:15.838702
2058,26,8888,2607415,credit,rent,2025-05-06 16:38:15.838706
2059,47,8888,791849,credit,,2025-10-24 16:38:15.838710
2060,119,20,4124551,debit,groceries,2025-09-30 16:38:15.838713
2061,45,1,3003728,debit,transfer,2025-06-05 16:38:15.838717
2062,6,8888,-3186732,credit,groceries,2025-12-07 16:38:15.838721
2063,10,100,-683938,credit,groceries,2025-07-20 16:38:15.838725
2064,97,8888,-1758153,credit,salary,2025-11-26 16:38:15.838728
2065,42,21,4361887,debit,transfer,2025-10-12 16:38:15.838732
2066,69,26,3446230,debt,salary,2025-02-12 16:38:15.838736
2067,59,8888,4931798,debt,groceries,2025-10-15 16:38:15.838739
2068,132,8888,-1846226,debit,groceries,2025-12-03 16:38:15.838743
2069,32,8888,4984841,debt,rent,2025-03-11 16:38:15.838746
2070,82,87,-3224040,credit,groceries,2025-07-15 16:38:15.838750
2071,47,8888,1848648,debt,,2025-03-25 16:38:15.838753
2072,124,8888,-943173,credit,salary,2025-12-12 16:38:15.838756
2073,49,17,3686549,debit,groceries,2025-04-12 16:38:15.838760
2074,47,8888,-1733874,debit,transfer,2025-07-20 16:38:15.838764
2075,94,8888,3286621,debt,salary,2025-12-02 16:38:15.838767
2076,109,65,606476,debit,,2025-10-14 16:38:15.838770
2077,150,8888,2817603,debt,rent,2025-10-16 16:38:15.838774
2078,66,8888,616906,debt,rent,2025-08-28 16:38:15.838778
2079,118,8888,1391109,debt,groceries,2025-03-27 16:38:15.838781
2080,58,99,-2575192,credit,transfer,2025-11-11 16:38:15.838785
2081,137,75,136094,debt,transfer,2025-04-23 16:38:15.838788
2082,38,8888,1763184,debt,,2025-05-28 16:38:15.838791
2083,66,95,-765892,credit,rent,2025-09-12 16:38:15.838795
2084,17,24,-2542761,debit,transfer,2025-12-05 16:38:15.838798
2085,150,8888,4933258,debit,,2025-02-24 16:38:15.838802
2086,6,8888,-4578988,credit,transfer,2025-05-08 16:38:15.838806
2087,28,36,4850985,credit,transfer,2025-03-21 16:38:15.838810
2088,92,8888,2389120,debt,,2025-09-07 16:38:15.838813
2089,98,93,4148654,debt,transfer,2025-05-25 16:38:15.838816
2090,52,31,2103490,debit,rent,2025-08-22 16:38:15.838820
2091,63,100,-246861,credit,,2025-05-03 16:38:15.838823
2092,13,8888,-969147,debit,rent,2025-05-05 16:38:15.838827
2093,62,84,-1012491,debit,groceries,2025-07-15 16:38:15.838831
2094,73,8888,3377198,credit,,2025-02-26 16:38:15.838834
2095,43,8888,3292829,debt,salary,2025-03-10 16:38:15.838837
2096,23,20,-2076099,credit,rent,2025-08-14 16:38:15.838841
2097,71,8888,3538615,credit,transfer,2025-10-01 16:38:15.838845
2098,96,3,419063,debit,rent,2025-08-10 16:38:15.838848
2099,40,8888,3021018,debt,salary,2025-05-29 16:38:15.838851
2100,37,39,2739241,debit,,2025-06-21 16:38:15.838855
2101,138,8888,3706588,debt,transfer,2025-03-13 16:38:15.838858
2102,120,8888,-267494,credit,rent,2025-02-13 16:38:15.838862
2103,67,80,4582025,debt,rent,2025-10-08 16:38:15.838865
